# t lat1 vert lat2 area
4.390000000000000000e+02 6.700778523775040796e+00 2.336517589971988773e+00 6.895148254469646965e+00 1.953761894938779875e+01
4.400000000000000000e+02 6.702382521481018429e+00 2.338834703533911874e+00 6.897941196791446572e+00 1.954315400145588555e+01
4.410000000000000000e+02 6.698144829337337569e+00 2.336583429141322998e+00 6.896529362639964411e+00 1.953996110435418032e+01
4.420000000000000000e+02 6.697238672049635078e+00 2.336758912976991009e+00 6.893738293617255763e+00 1.953802371230506907e+01
4.430000000000000000e+02 6.702744725530370928e+00 2.335045221042894248e+00 6.891904535681469213e+00 1.954824218007320624e+01
4.440000000000000000e+02 6.721622637805776179e+00 2.344356388873238828e+00 6.901054842495178754e+00 1.957296725369766577e+01
4.450000000000000000e+02 6.737288420294378355e+00 2.348240295351448292e+00 6.902932150073471718e+00 1.958535034552246756e+01
4.460000000000000000e+02 6.733265067823841932e+00 2.341843432273261083e+00 6.894305268036303502e+00 1.958193470543787029e+01
4.470000000000000000e+02 6.728881331427898793e+00 2.338187541284760140e+00 6.895530781034265644e+00 1.958431501808279052e+01
4.480000000000000000e+02 6.737523295099686393e+00 2.342653403355139385e+00 6.907331900341756814e+00 1.959947488713484276e+01
4.490000000000000000e+02 6.747224523366832649e+00 2.343287131652137312e+00 6.915961952818492797e+00 1.961837245554165676e+01
4.500000000000000000e+02 6.747541133089750787e+00 2.347269820204056945e+00 6.923530618651917656e+00 1.962540465917202326e+01
4.510000000000000000e+02 6.743884162542896910e+00 2.347252944848357448e+00 6.926272637389855547e+00 1.962858634013458214e+01
4.520000000000000000e+02 6.745789041722900947e+00 2.347339257054086747e+00 6.918596972868670925e+00 1.962285021870579627e+01
4.530000000000000000e+02 6.746005280187260311e+00 2.344595429495826000e+00 6.900981902624748976e+00 1.960415168003245512e+01
4.540000000000000000e+02 6.741395224887058113e+00 2.342028181675595899e+00 6.891592333139749726e+00 1.959208289832191241e+01
4.550000000000000000e+02 6.734482880739217414e+00 2.340193748990519129e+00 6.890724113042414167e+00 1.958567890171770998e+01
4.560000000000000000e+02 6.728817034308746337e+00 2.333993630146188991e+00 6.887473996836367185e+00 1.958310320941375693e+01
4.570000000000000000e+02 6.735089938803674237e+00 2.340066243249141920e+00 6.896342653393621625e+00 1.958916201669692470e+01
4.580000000000000000e+02 6.740303062784395394e+00 2.343586569362843264e+00 6.900310602604182719e+00 1.959629876805819748e+01
4.590000000000000000e+02 6.737954747649649079e+00 2.344257314089935651e+00 6.888598385049680140e+00 1.958222237906980112e+01
4.600000000000000000e+02 6.721959117493851998e+00 2.330722011322673648e+00 6.868928131948867311e+00 1.955890547340742813e+01
4.610000000000000000e+02 6.720460350491411994e+00 2.329108477771855590e+00 6.869782463584274801e+00 1.955538522776865662e+01
4.620000000000000000e+02 6.736537243982355427e+00 2.340035358497722484e+00 6.879682505557542349e+00 1.957034129699296798e+01
4.630000000000000000e+02 6.747057678326365604e+00 2.347389942489509718e+00 6.895551045146795843e+00 1.958996124127646965e+01
4.640000000000000000e+02 6.742204532938714578e+00 2.342749464433531603e+00 6.899274519015090590e+00 1.959850275981450096e+01
4.650000000000000000e+02 6.733321107732726851e+00 2.337093619000557787e+00 6.894883548152980879e+00 1.960019349353947860e+01
4.660000000000000000e+02 6.733289528738579222e+00 2.338470233485807626e+00 6.903124181346260713e+00 1.961288832438115293e+01
4.670000000000000000e+02 6.749157532614303179e+00 2.346018822597769393e+00 6.919167580620815272e+00 1.963599028497141319e+01
4.680000000000000000e+02 6.745443093242503352e+00 2.344841340379976824e+00 6.917036869462109827e+00 1.963371242761433066e+01
4.690000000000000000e+02 6.735939369412908384e+00 2.341315427225775014e+00 6.901070145354521124e+00 1.960755467523882345e+01
4.700000000000000000e+02 6.723806675058085602e+00 2.336345971356229345e+00 6.892625293628077188e+00 1.958963722960403686e+01
4.710000000000000000e+02 6.720799888627325025e+00 2.336446547396282547e+00 6.904052874216490387e+00 1.959757683625472069e+01
4.720000000000000000e+02 6.727324268202212743e+00 2.342638863357520140e+00 6.916151887185749914e+00 1.961567280199544783e+01
4.730000000000000000e+02 6.733215270713006184e+00 2.346018561224304744e+00 6.918810269118986334e+00 1.962671654731583715e+01
4.740000000000000000e+02 6.741813525298639753e+00 2.348302447155812711e+00 6.922858422095888642e+00 1.964117642610376890e+01
4.750000000000000000e+02 6.747291651252464995e+00 2.349992805481108338e+00 6.927170476749925143e+00 1.965231519662858517e+01
4.760000000000000000e+02 6.748645858398806041e+00 2.346755697471091473e+00 6.916942239314234797e+00 1.964459584836351169e+01
4.770000000000000000e+02 6.744337634106980950e+00 2.342201599490917108e+00 6.898465590651480461e+00 1.962222007241789257e+01
4.780000000000000000e+02 6.735650006918659116e+00 2.338035401755246045e+00 6.892087962849269722e+00 1.961795960092781499e+01
4.790000000000000000e+02 6.748500314453301563e+00 2.345084584237413505e+00 6.903668651245742360e+00 1.964316907027557590e+01
4.800000000000000000e+02 6.763493222438851760e+00 2.350122796593993257e+00 6.917682798962978552e+00 1.966361747988075237e+01
4.810000000000000000e+02 6.774527288567730565e+00 2.353388828245939202e+00 6.926853834516513153e+00 1.967592555953246247e+01
4.820000000000000000e+02 6.772477373235252784e+00 2.355677133919220623e+00 6.930001120624018185e+00 1.967951205663480962e+01
4.830000000000000000e+02 6.762663103200552861e+00 2.349605747469030614e+00 6.920289955195360498e+00 1.966871444830908189e+01
4.840000000000000000e+02 6.752164010632344393e+00 2.343997089426900882e+00 6.913652994660195006e+00 1.965507131193399459e+01
4.850000000000000000e+02 6.746984579821207362e+00 2.339953991450808513e+00 6.902668676869529563e+00 1.963724702157404778e+01
4.860000000000000000e+02 6.740294100893776452e+00 2.337965920728272362e+00 6.897153670229264399e+00 1.962326673450022341e+01
4.870000000000000000e+02 6.741613409731893825e+00 2.335441980267285444e+00 6.901360223337343669e+00 1.962949160829712270e+01
4.880000000000000000e+02 6.752307467734706137e+00 2.344040457638423280e+00 6.910074380066266286e+00 1.964848083764716336e+01
4.890000000000000000e+02 6.756632961995114428e+00 2.347296341385043839e+00 6.919030433241466049e+00 1.965798032171003129e+01
4.900000000000000000e+02 6.750408691576370579e+00 2.345802088615840386e+00 6.922019385516853696e+00 1.965595241689042538e+01
4.910000000000000000e+02 6.745559409265019291e+00 2.345324569366416423e+00 6.922567988026170127e+00 1.965479857611513737e+01
4.920000000000000000e+02 6.740462896585742492e+00 2.342136575830961132e+00 6.918416999212135821e+00 1.964872407780791619e+01
4.930000000000000000e+02 6.732348097054577707e+00 2.335810649789231253e+00 6.914628777769291190e+00 1.964118610338561410e+01
4.940000000000000000e+02 6.737724963277662127e+00 2.337819384914107346e+00 6.923862174807108971e+00 1.965084340076044711e+01
4.950000000000000000e+02 6.755986319089148040e+00 2.345673371077980907e+00 6.936407098295151563e+00 1.967378193143615661e+01
4.960000000000000000e+02 6.756128632817728352e+00 2.345134169306152927e+00 6.936767695294998148e+00 1.967775876395511503e+01
4.970000000000000000e+02 6.752705012249839100e+00 2.344322862266201568e+00 6.932260487336398214e+00 1.967581819459287473e+01
4.980000000000000000e+02 6.757573845421561920e+00 2.346367541215080177e+00 6.932014842494868212e+00 1.967800819491110076e+01
4.990000000000000000e+02 6.763615668394090896e+00 2.346858625126220677e+00 6.929917577458113875e+00 1.968035591791149130e+01
5.000000000000000000e+02 6.762475150057137618e+00 2.347890899312150115e+00 6.934421462054836560e+00 1.968781161444479011e+01
5.010000000000000000e+02 6.759366819035539820e+00 2.347223887837901035e+00 6.940007612523613645e+00 1.969349660874598840e+01
5.020000000000000000e+02 6.758350862187709751e+00 2.347339313177705833e+00 6.940178735745320182e+00 1.969203300488371866e+01
5.030000000000000000e+02 6.759731564386126657e+00 2.344216203369948293e+00 6.936955196855178585e+00 1.969285013415343499e+01
5.040000000000000000e+02 6.761400610409209477e+00 2.345987619043390371e+00 6.933658152722829371e+00 1.969030526698504602e+01
5.050000000000000000e+02 6.752870175286422416e+00 2.344231991775428625e+00 6.925164382094923354e+00 1.968005442549195649e+01
5.060000000000000000e+02 6.751390906270916759e+00 2.340790525829657742e+00 6.920274168622279731e+00 1.967986467274697659e+01
5.070000000000000000e+02 6.763528653018201275e+00 2.342925855939108626e+00 6.928952049872632024e+00 1.970045413066614870e+01
5.080000000000000000e+02 6.782568311701195007e+00 2.354089040477695516e+00 6.946299650445771690e+00 1.972943564759011537e+01
5.090000000000000000e+02 6.790939030873111903e+00 2.361275512950041122e+00 6.955032491320169541e+00 1.974314137590690521e+01
5.100000000000000000e+02 6.776219066196643936e+00 2.350655636029440831e+00 6.944531518532329528e+00 1.972653699227482349e+01
5.110000000000000000e+02 6.767552983098811481e+00 2.346407160370983291e+00 6.932257895842931283e+00 1.970676662970236492e+01
5.120000000000000000e+02 6.765203103864845247e+00 2.343481676270090297e+00 6.928295821301612811e+00 1.970419870110226412e+01
5.130000000000000000e+02 6.771321127377841975e+00 2.348329497921776809e+00 6.933055734201970743e+00 1.971548418581530271e+01
